1.493305892273719948e+01,1.406548681491036587e+04,6.329459486918973710e+01,8.303146050292100711e+01,1.263776605692566157e+01,1.209810734813616727e+04,6.289094742189484322e+01,8.939790449580898724e+01,2.165687157011733177e+01,1.382311391203790117e+04,6.357889255778511739e+01,8.446926847853696074e+01,1.131316066983101720e+01,1.464108698653148349e+04,6.269980949961900052e+01,7.960122682245363990e+01,1.015881683758206222e+01,1.767924141262313424e+04,6.083602489204978525e+01,7.361327406654812933e+01,1.000000000000000000e+00
9.653289771921478746e+00,2.833787141130470627e+04,6.151298450596901546e+01,3.679730505461010637e+01,1.799512753024215783e+01,2.666893047069368913e+04,6.228155448310896958e+01,3.697059182118364618e+01,3.444499011601894267e+01,2.621180542974905256e+04,6.117589281178562288e+01,4.404638049276098855e+01,4.077526254114443560e+01,2.776867124953239545e+04,6.163498856997713915e+01,4.266904495808991982e+01,2.439094121992114950e+01,2.568401492922761463e+04,6.204780797561595307e+01,4.494879349758699760e+01,1.000000000000000000e+00
3.486780496616476910e+01,1.183889907786909680e+04,6.412246634493268971e+01,3.338944119888239470e+01,4.174999666767075723e+01,1.131558626051386273e+04,6.419419608839217517e+01,3.833331470662941598e+01,2.645691009372986358e+01,1.091169785870011765e+04,6.359012446024892284e+01,4.080984251968504140e+01,2.438738261738459201e+01,1.250605233471046267e+04,6.293884683769367427e+01,5.271251714503429042e+01,6.861859728694940941e+01,1.387920399242786880e+04,6.173611633223266182e+01,3.603623825247650814e+01,1.000000000000000000e+00
2.841038835693155207e+01,2.195852410332988438e+04,6.232939547879095699e+01,6.559687325374650868e+01,1.849784262856267603e+01,2.728425116223494479e+04,6.135792989585979029e+01,4.906658623317246537e+01,2.860119197395814084e+01,1.283309685032641028e+04,6.105835153670307136e+01,2.099484886969774067e+01,3.059193596504612245e+01,2.845669435222089669e+04,6.527361696723393436e+01,8.071244348488697540e+01,1.946931958251013128e+01,1.259599886353268084e+04,6.529996951993904020e+01,3.185789941579882978e+01,1.000000000000000000e+00
1.430416777477425860e+01,1.032001964681286699e+04,6.156457962915926174e+01,1.153833807467614889e+02,1.353294001386712431e+01,1.368056217632624976e+04,6.168931165862331767e+01,1.113473329946659902e+02,7.490757402882548099e+00,1.044426458255070065e+04,6.097352806705613659e+01,1.194014605029210117e+02,1.037042150273978081e+01,8.170419945697530238e+03,6.132898653797307276e+01,1.233736093472186894e+02,1.661279003945104549e+01,8.488299873476082212e+03,6.205940055880111572e+01,1.211278308356616691e+02,1.000000000000000000e+00
1.325600731415656419e+01,8.168355077652026011e+03,6.227755143510287184e+01,1.308848336296672699e+02,1.595170839175226796e+01,1.064906065995923018e+04,6.272594107188214707e+01,1.251668834137668256e+02,1.677177779489752396e+01,9.677780677693523103e+03,6.227181864363728891e+01,1.279632435864871667e+02,1.331556289848063557e+01,8.465515215491604977e+03,6.211013208026415811e+01,1.301292176784353671e+02,1.694363872246454150e+01,8.311534253523590451e+03,6.199592583185166461e+01,1.309758877317754582e+02,1.000000000000000000e+00
4.914731418972515087e+00,2.668576291321821554e+04,6.124878587757175552e+01,8.272427228854458292e+01,2.573013234960663453e+01,2.298578119311028422e+04,5.944455930911861685e+01,9.452369062738125649e+01,2.013466104045756566e+01,2.936491808230430615e+04,6.048932689865380041e+01,8.897637033274067164e+01,1.188959842386781673e+01,3.362587554191947129e+04,6.048766827533655288e+01,1.274010033020066004e+02,1.475321308661972175e+01,2.478455009327967127e+04,6.058283210566420962e+01,8.862308864617729398e+01,1.000000000000000000e+00
8.483449510240955505e+00,2.588502849920938388e+04,6.270203962407924791e+01,6.455348488696976972e+01,8.683452673873089722e+00,2.685951404520526557e+04,6.214174752349504871e+01,6.013842011684023703e+01,1.332487436862615660e+01,2.591818754600186730e+04,6.256509525019050244e+01,6.828331216662432723e+01,1.613357851723445435e+01,2.585794555066467728e+04,6.243128270256540446e+01,-1.139708153416306757e+01,1.708069671223213248e+01,2.602578807536582826e+04,6.327975107950216227e+01,6.418918973837948272e+01,1.000000000000000000e+00
1.366572998553739104e+01,1.335459897098667716e+04,5.883714249428498988e+01,3.145042926085852031e+01,3.994029863707469019e+01,1.504118084838436880e+04,5.473049530099060433e+01,1.697932181864363699e+01,1.786959784559569187e+01,1.816114457030681660e+04,5.593259842519685066e+01,1.142997713995428022e+01,3.242091528470798778e+01,1.270782731863382469e+04,5.402876301752603183e+01,3.171828803657607310e+01,2.670945532430419789e+01,1.609037013624406609e+04,5.563307340614681351e+01,-2.817005334010667994e+00,1.000000000000000000e+00
1.474964391745557712e+01,1.420741842199951498e+04,5.699395224790449532e+01,2.552209550419100736e+01,1.608639722596864630e+01,1.104560069423878122e+04,5.729717043434087032e+01,3.237495808991617707e+01,1.010133930981410266e+01,1.173389059199173971e+04,5.719294894589788925e+01,2.194359664719329572e+01,2.098561384040187505e+01,1.332484539429352481e+04,5.551267208534417108e+01,1.392082296164592314e+01,1.061726010906215301e+01,1.323750311658682585e+04,5.797110998221996425e+01,1.754810769621539279e+01,1.000000000000000000e+00
2.478650705014958433e+01,1.486774297220511835e+04,6.142933451866903738e+01,-2.181598933197866330e+01,1.454365144447708147e+01,1.597151915465806451e+04,6.044527051054102174e+01,-3.008994665989332162e+01,3.582381361090464367e+01,1.466672199659938633e+04,6.190596139192278713e+01,-1.895047498094996286e+01,2.899405036567492644e+01,1.634716842347751844e+04,6.120023114046227874e+01,-1.447302260604521251e+01,2.537934574263987031e+01,1.594820934525978737e+04,6.156374142748285294e+01,-1.828061976123952093e+01,1.000000000000000000e+00
2.609592365291827321e+01,1.266306030659974931e+04,5.315477266954533775e+01,2.266894081788163717e+01,1.978800436349259684e+01,2.458733304775868964e+04,5.147017526035052271e+01,1.026877139954279841e+02,1.524847743090324848e+01,1.418606912165977883e+04,5.247342392684785040e+01,2.169957073914147827e+01,3.213492719193180136e+01,1.638589741168846012e+04,5.131233934467869062e+01,1.153778867157734283e+02,1.082224955808621303e+01,1.519339004574628416e+04,5.426446786893573915e+01,1.665323088646177396e+01,1.000000000000000000e+00
7.607628066365809794e+00,1.671951624305448422e+04,5.384327406654813331e+01,1.470212598425196937e+01,2.312075861405916299e+01,1.203417084677282946e+04,5.239660655321310401e+01,5.173090932181864332e+01,1.826419577134638317e+01,1.527676564084990059e+04,5.331698247396494850e+01,1.265477520955041868e+01,1.474368806048579827e+01,1.628721141923383220e+04,5.415050546101092266e+01,1.214464312928625844e+01,2.955000518161036283e+01,1.700577918715385749e+04,5.328999999999999915e+01,1.598454914909829760e+01,1.000000000000000000e+00
9.433094054084882885e+00,1.650176806592806679e+04,5.621187960375920767e+01,1.901326390652781129e+01,1.220267841085359528e+01,1.697001973512714903e+04,5.545471424942849836e+01,1.617170942341884654e+01,1.762804120926951512e+01,1.990906950130788027e+04,5.524186944373888508e+01,2.105254254508508893e+01,1.688432088417725296e+01,1.593781584610996288e+04,5.587240538481076868e+01,3.145089662179324463e+01,1.479140368669124506e+01,1.773743239499826086e+04,5.431324612649225259e+01,2.781650495300990400e+01,1.000000000000000000e+00
5.917939768356956165e+01,1.644970977491529266e+04,5.380480822961646226e+01,2.141093726187452262e+01,8.589688446563989999e+00,1.970373716342671469e+04,5.511942849885699758e+01,1.639332740665481225e+01,9.524750974056786390e+00,1.670247655166845652e+04,5.534304546609093478e+01,2.971388366776733392e+01,3.718144881319440032e+01,1.398266533326560784e+04,5.346276606553212929e+01,3.943574041148082188e+01,1.113182497398543269e+01,1.250249251709782038e+04,5.439483870967742263e+01,4.107057150114300015e+01,1.000000000000000000e+00
1.730662289511675667e+01,1.308791333340664096e+04,5.473514859029717883e+01,3.832969011938023840e+01,6.976129182245461635e+00,1.594362996952521644e+04,5.618946913893827855e+01,3.119021336042672132e+01,7.994310802440959485e+00,1.523707742180957939e+04,5.526020828041656330e+01,3.488814579629158885e+01,7.015355903950517558e+00,1.574641385007324789e+04,5.585568199136397993e+01,3.440862331724663647e+01,3.533837881172536832e+00,1.615889059155980249e+04,5.488715519431038814e+01,3.562128778257556405e+01,1.000000000000000000e+00
3.071103726095194020e+01,9.314661090833949856e+03,5.443194564389128942e+01,8.937494538989078308e+01,2.211508625886929025e+01,1.207144687874090596e+04,5.435804165608330862e+01,7.179846329692659879e+01,2.742100920195388625e+01,1.357857032379664815e+04,5.496728727457455221e+01,5.815181102362204513e+01,1.931475666346171494e+01,1.619887381942670982e+04,5.466688849377698745e+01,4.652066040132080360e+01,2.373068907232007874e+01,1.620065490250051516e+04,5.466148844297688925e+01,4.590420624841249264e+01,1.000000000000000000e+00
1.245660422475683760e+01,1.052131112395308628e+04,6.000941071882143518e+01,7.349022352044704576e+01,9.885026403252807015e+00,1.229461865590284651e+04,6.078362204724409423e+01,7.429145288290575877e+01,1.574178440440751992e+01,1.184998782138492061e+04,6.061938277876555503e+01,7.901726695453390903e+01,1.366151094238962749e+01,1.072287801645178843e+04,6.035439420878842043e+01,8.237910845821691908e+01,1.529364267030469549e+01,1.139359807615252612e+04,6.069587757175514042e+01,8.403936499872999377e+01,1.000000000000000000e+00
7.638277916852608485e+00,1.745336508589344885e+04,6.050953771907543910e+01,6.592541021082041652e+01,9.134807595589384377e+00,1.719329857906750476e+04,6.083542799085598318e+01,6.436696723393447428e+01,8.778884398104279896e+00,1.760830612601240500e+04,6.150216916433832637e+01,6.704320294640589850e+01,1.173238989372172369e+01,1.621024380940036644e+04,6.194985013970028120e+01,6.789712725425451367e+01,1.205421886007643018e+01,1.865559684394277065e+04,6.137253238506477260e+01,6.426167132334263954e+01,1.000000000000000000e+00
8.682707098123874090e+00,2.378616792033057573e+04,5.999255270510541038e+01,6.425979933959868617e+01,1.322939305636030660e+01,1.646598030997601381e+04,6.196937515875031721e+01,7.758330962661925412e+01,3.966623860922818494e+02,1.597140846760267777e+04,5.490357632715265623e+01,6.647400812801625136e+01,8.734208004286976745e+00,1.986688601818702955e+04,6.164806197612395522e+01,3.597189230378460678e+01,1.609741930674828936e+01,2.265222584381216438e+04,5.946272288544577123e+01,3.110088900177800397e+01,1.000000000000000000e+00
7.050464435264355068e+00,7.400542199934076280e+02,6.191594869189738404e+01,-1.448663627127254188e+02,1.152569626817963311e+01,1.004060927214473736e+03,6.187234188468377027e+01,-1.408135941071882087e+02,9.187169416158187829e+00,9.273946810311556419e+02,6.251302006604013428e+01,-1.388114147828295586e+02,1.675540325217424709e+01,9.061229499593192713e+02,6.304820421640843620e+01,-1.345600508001016067e+02,1.052401430179634545e+01,9.607900936634259779e+02,6.249620523241046754e+01,-1.426769951739903490e+02,1.000000000000000000e+00
3.537642427719693927e+01,1.725541099365587070e+04,5.786208534417068705e+01,-8.180986029972059725e+01,1.269727445561987977e+01,2.825681081435982196e+04,6.218672339344679045e+01,-3.010338328676657227e+01,1.287565354618451074e+01,1.537652717770074196e+04,6.292178816357633053e+01,-9.049234188468376772e+01,1.919291291976132285e+01,2.818102580179208235e+04,6.235272034544069442e+01,-1.468147320294640501e+01,1.533226585046718426e+01,2.581633028667385224e+04,6.000980695961391831e+01,-3.395219710439421057e+00,1.000000000000000000e+00
5.303099058577472391e+01,1.284520254175741866e+04,6.143732537465074728e+01,8.794877571755144174e+01,9.598977514393739696e+00,1.643088934585022798e+04,6.030935737871475766e+01,8.033444500889001461e+01,1.600457390976717420e+01,1.595839824668960318e+04,5.947918465836932000e+01,8.104477012954025383e+01,6.659561623161955879e+00,1.777510191376761941e+04,6.052668021336042870e+01,7.523323088646176870e+01,8.306417923119717273e+00,1.655877311862763236e+04,6.050474218948438221e+01,7.560929387858776352e+01,0.000000000000000000e+00
1.677231911998017466e+01,2.003209316265246889e+04,6.297937769875539971e+01,1.447487426974853975e+01,1.263062856065067052e+01,1.931149337173224194e+04,6.312724155448310626e+01,1.078158496316992654e+01,7.883199768735021706e+00,2.161766968700776124e+04,6.328145288290576786e+01,1.055486156972313871e+01,9.751975320969997085e+00,2.122452344228485890e+04,6.303616967233934787e+01,1.082268224536449175e+01,1.188353968022774687e+01,2.127159597505354031e+04,6.323618237236474471e+01,1.416533401066802078e+01,0.000000000000000000e+00
1.228259300215374594e+01,2.209219821946594675e+04,6.130214122428245105e+01,7.799366776733553763e+01,9.154881008445888924e+00,2.207480259130946797e+04,6.177895859791719602e+01,7.775510033020066203e+01,1.339577291508131474e+01,2.247555217927135163e+04,6.177712979425958650e+01,7.902598679197357967e+01,1.086706655088148921e+01,2.590030591760897005e+04,6.067862077724155512e+01,7.656428752857505060e+01,9.762490528735895623e+00,2.530144589871090648e+04,6.037399034798069408e+01,7.701886461772923553e+01,0.000000000000000000e+00
1.679320736685344428e+01,1.321872852224214148e+04,6.387022352044704121e+01,-1.376164338328676706e+01,1.091718624704346219e+01,1.359213133695875149e+04,6.523902463804927265e+01,-1.564647955295910542e+01,1.303785941169301665e+01,1.197771681794425604e+04,6.490252476504953449e+01,-7.497980695961391717e+00,1.602097366402474776e+01,1.148225371517417989e+04,6.481887477774955642e+01,-3.355709931419862624e+00,1.394400642828382431e+01,1.114932620653594859e+04,6.495091440182879694e+01,6.694523749047498029e+00,0.000000000000000000e+00
5.521105382146248353e+00,1.489025280078313699e+04,6.422854711709423725e+01,1.517105918211836446e+01,9.081163400881639092e+00,1.402372076471830223e+04,6.451482854965709635e+01,1.389016256032511976e+01,1.336395982909385260e+01,1.324236825037697781e+04,6.397385318770637497e+01,1.683144018288036392e+01,1.171078078270995171e+01,1.387135322447704311e+04,6.366130048260096430e+01,1.617260096520193002e+01,9.323413600646556887e+00,1.226564045563758191e+04,6.350207518415037100e+01,2.068870967741935374e+01,0.000000000000000000e+00
2.106148412936567809e+02,2.107610086639041765e+04,5.989842011684023504e+01,4.126466344932689623e+01,8.080258190503476712e+00,2.155310876246262342e+04,6.264655575311150670e+01,4.191914401828803705e+01,1.256937794719460477e+01,2.049621810840935359e+04,6.374384556769113885e+01,4.470610617221234406e+01,1.086045202072339677e+01,2.224585342493951975e+04,6.305435864871729734e+01,4.298201676403353133e+01,4.679017032305032409e+00,2.472826198640659277e+04,6.189530607061214340e+01,3.669178308356616469e+01,0.000000000000000000e+00
2.886171312091011387e+01,1.845186141069151927e+04,6.088348234696469063e+01,-8.825103378206756588e+01,4.037175132074135320e+01,1.517166778098463328e+04,5.919959359918719599e+01,-8.028270764541528592e+01,2.584921369776933275e+01,1.572105062636009097e+04,5.952969265938531862e+01,-9.576919989839979053e+01,1.862262569602558671e+01,2.231315614898685453e+04,5.952197358394716531e+01,-4.770391160782321549e+01,2.028869002872199445e+01,1.871521602508501746e+04,6.043733045466090914e+01,-4.621788925577850904e+01,0.000000000000000000e+00
9.573434615346650745e+00,1.446296596460271576e+04,6.152419608839217346e+01,1.997186944373888906e+01,7.119307020652751561e+00,1.489862999275472066e+04,6.182030226060452094e+01,2.157184658369316921e+01,1.695175623035117241e+01,1.486360554428968135e+04,6.228093218186436530e+01,2.561165100330200772e+01,2.512857134318139529e+01,1.510893620872079191e+04,6.190158750317500846e+01,2.772606807213614388e+01,2.134568570805528864e+01,1.519341664798476631e+04,6.220300990601981539e+01,3.285483362966726162e+01,0.000000000000000000e+00
1.966484416966252979e+01,1.104671974705380489e+04,6.530693421386843056e+01,2.922011176022352075e+01,3.178741495142345030e+01,8.313296020512196264e+03,6.731086360172720617e+01,5.069037338074677823e-01,2.741694788728932153e+01,9.100042148375883698e+03,6.637677419354838548e+01,-5.845610871221742499e+00,3.794555116738620626e+01,1.018764621084155806e+04,6.700025400050800783e+01,-9.361381762763524961e+00,3.776168278887525531e+01,7.272982387126361573e+03,6.655956057912115398e+01,2.879784099568198918e+00,0.000000000000000000e+00
5.492080569959849612e+01,1.514196069518902914e+04,6.088683007366014976e+01,8.160313690627381789e+01,1.063999406500748535e+01,1.129508789183293266e+04,6.138012954025908385e+01,7.883310896621793518e+01,9.018577346264370576e+00,1.531057023549045880e+04,6.016571501143002365e+01,8.129147574295149070e+01,1.068188549479034499e+01,1.132201607450634219e+04,6.150587757175514270e+01,8.919117856235712338e+01,9.263508477210503855e+00,1.562123828776676964e+04,6.075078486156971991e+01,7.937535179070357572e+01,0.000000000000000000e+00
2.222263032317032483e+01,1.499781411034900884e+04,6.143271018542036899e+01,4.997049276098552184e+01,2.972769568216555669e+01,1.572834577732635444e+04,6.062126492252984633e+01,5.192582677165354710e+01,5.590582527718603956e+01,1.512033274928846731e+04,6.185964947929895885e+01,1.073116586233172498e+01,2.739393726734549972e+01,2.145853281702167442e+04,6.519735331470663198e+01,8.172494792989586188e+01,3.088409891813331853e+01,6.934548253007254061e+03,6.694743713487426362e+01,5.790925069850139550e+01,0.000000000000000000e+00
8.398540376422689135e+00,2.409075748175936678e+04,6.141739395478791153e+01,1.432543307086614170e+01,1.071429718850405344e+01,2.262737161176297741e+04,6.229436372872745409e+01,1.869868681737363403e+01,1.247164429064341995e+01,2.139236449039451691e+04,6.212312420624841280e+01,1.860105918211836595e+01,1.205214230505880302e+01,2.250090149083009237e+04,6.228117602235204231e+01,1.634893065786131672e+01,8.663634101423042466e+00,2.546992004741323035e+04,6.206989585979172119e+01,1.240137414274828487e+01,0.000000000000000000e+00
8.862298025937986878e+00,1.183500389520173849e+04,6.260904749809499492e+01,9.453964693929387408e+01,2.242291667818174261e+01,1.100614736402946437e+04,6.423893827787655653e+01,9.994949199898400138e+01,1.237417284411342955e+01,1.304862533251259993e+04,6.302407924815849327e+01,9.160886207772415446e+01,2.007296651327496306e+01,9.186633701001879672e+03,6.334551943103885918e+01,9.286139446278892251e+01,1.798127153774307629e+01,1.218761910458160310e+04,6.337196850393700487e+01,8.910464820929641405e+01,0.000000000000000000e+00
3.329086640715217271e+01,9.095933190854149871e+03,6.638782321564643496e+01,3.649699263398526483e+01,1.869633588660725820e+01,1.178994916454014856e+04,6.514295656591313843e+01,3.122406654813309501e+01,3.245841842882395412e+01,1.321347260316550273e+04,6.505458724917450297e+01,2.798796291592583074e+01,4.996418974347626119e+01,7.798820880883272366e+03,6.641345440690881219e+01,3.917366776733553735e+01,3.757257387224451861e+01,8.437263620079989778e+03,6.565794259588518855e+01,1.891751841503683096e+01,0.000000000000000000e+00
1.597005132998653032e+01,2.546323119216105624e+04,6.237954533909067578e+01,1.101351485902971774e+02,1.368207269068731691e+01,2.514736138889733411e+04,6.251353568707137498e+01,1.151200533401066792e+02,1.592930695796875362e+01,2.651918150392748430e+04,6.079451358902717573e+01,1.006726543053086118e+02,1.349646539507272536e+01,2.662655701496316397e+04,6.157520447040894140e+01,1.037930276860553676e+02,8.268468643724384393e+00,2.138365197951664231e+04,6.137407416814833283e+01,9.513348234696469774e+01,0.000000000000000000e+00
1.811926285309344919e+01,1.262165357358929032e+04,6.281793751587503039e+01,4.419432308864617909e+01,2.082764164747684532e+01,1.666230883427934532e+04,6.374905257810515735e+01,2.778781813563627168e+01,1.520602124339732519e+01,1.545391199716127085e+04,6.297194310388621119e+01,7.251501651003302129e+01,1.050584721904927754e+01,1.380832327721894217e+04,6.162766319532639159e+01,4.699332740665481367e+01,1.499471638365212200e+01,1.521204833662346027e+04,6.273343662687325661e+01,4.863155448310896389e+01,0.000000000000000000e+00
4.977417042769569200e+00,3.174854213886226353e+04,6.010586233172466564e+01,9.002738125476250275e+01,9.027585459958016756e+00,1.692305219396265966e+04,5.918722377444754557e+01,3.244697739395478919e+01,8.782660400830479830e+00,1.413339674394808208e+04,6.108893065786131871e+01,4.251808483616967393e+00,1.059755401314673762e+01,1.362844567152334275e+04,6.274266446532892871e+01,2.698188976377952297e+00,2.774057974686143098e+02,1.187626750973356138e+04,5.675012954025908130e+01,2.035503175006349963e+01,0.000000000000000000e+00
1.033171446917087444e+01,1.033060694076268192e+04,6.165865379730759344e+01,1.266126771653543273e+02,9.981891118853205569e+00,7.930488095702629835e+03,6.125168402336804974e+01,1.290971526543053187e+02,1.321271128615805601e+01,1.057896824983560873e+04,6.188082296164592577e+01,1.224093243586487176e+02,1.456386535268554461e+01,9.376740249662267161e+03,6.261097028194056691e+01,1.292498577597155247e+02,5.825255029051993994e+00,8.286471391802357175e+03,6.193889001778003234e+01,1.288423571247142547e+02,0.000000000000000000e+00
4.798723594314285634e+01,2.043166408148371193e+04,5.632908559817119709e+01,7.215077470154940720e+00,2.617897213667975720e+01,1.137496232137161087e+03,5.928853949707899318e+01,-1.384917221234442479e+02,3.703192523174723760e+01,1.236392591052356238e+03,5.923243078486157032e+01,-1.414615798831597715e+02,3.323131078677641170e+01,1.417850524225745175e+03,6.050443484886969969e+01,-1.311108763017525973e+02,3.284746514456900002e+01,1.182881107064407615e+03,6.259935737871475681e+01,-1.361870104140208184e+02,0.000000000000000000e+00
4.371705001589358375e+01,1.770952591384964762e+04,5.888701041402082836e+01,4.189477520955041712e+01,1.919945885410480457e+01,1.724476680071029841e+04,6.074222504445008752e+01,3.818313944627889356e+01,1.699375969999681857e+01,1.895550934856216918e+04,6.038624333248666431e+01,3.645932181864363741e+01,2.185749356118067155e+01,1.700907091407817643e+04,6.176937261874523699e+01,4.296515875031749943e+01,1.596426122859987728e+01,1.692680382610752349e+04,6.189100076200152500e+01,4.472318008636017339e+01,0.000000000000000000e+00
2.708948241060353013e+01,9.863589578686731329e+03,6.584809753619506978e+01,5.489732791465583261e+01,2.354410154775148101e+01,1.336432663674301693e+04,6.639995935991872500e+01,4.025629159258318879e+01,2.664234706788123219e+01,1.277982705351867480e+04,6.566088646177291821e+01,2.549266192532385134e+01,1.817328098803036198e+02,1.495232678013346958e+04,6.120001778003555870e+01,3.124223774447548863e+01,2.979384827560622639e+01,2.149197328113403273e+04,6.084774955549911368e+01,6.206500889001777921e+01,0.000000000000000000e+00
1.227349243226228381e+01,1.373876227960575852e+04,6.151482600965201897e+01,-3.810881889763779640e+01,7.569036826693007924e+00,1.353584818740428454e+04,6.368742951485902637e+01,-1.651148082296164610e+00,1.070111408122171071e+01,1.776058703846522621e+04,6.210464820929642116e+01,1.646531369062738293e+01,2.044251191570770132e+01,1.231573284854626581e+04,6.179505715011430311e+01,-2.268218948437896998e+01,1.965630873980457594e+01,1.690714438606067051e+04,5.819777495554991020e+01,3.820383540767081865e+00,0.000000000000000000e+00
8.677884065187484453e+00,1.024859383472755326e+04,6.073884683769367854e+01,9.830588773177545647e+01,9.890621317629731735e+00,9.712688274372716478e+03,6.107198882397764805e+01,9.991132334264668202e+01,1.311642624474926322e+01,9.746549136062645630e+03,6.127678181356363041e+01,1.019500736601473250e+02,1.547453547350965586e+01,9.938049962932404014e+03,6.185912115824231705e+01,1.028065582931165807e+02,1.199350054973658430e+01,1.287558945956295793e+04,6.114185420370840518e+01,9.351998729997460202e+01,0.000000000000000000e+00
